2026-07-04 02:19:34,893 | WARNING | features.sentiment | No news table found. Run fetch_news() first.
2026-07-04 03:55:55,425 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-25 | score=0.000 | n=1
2026-07-04 03:55:55,461 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-29 | score=0.873 | n=2
2026-07-04 03:55:55,593 | INFO | features.sentiment | Sentiment scored: INTU 2026-06-30 | score=0.000 | n=4
2026-07-04 03:55:55,611 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-01 | score=0.000 | n=1
2026-07-04 03:55:55,628 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-02 | score=0.000 | n=1
2026-07-04 03:55:55,709 | INFO | features.sentiment | Sentiment scored: INTU 2026-07-03 | score=0.000 | n=1
2026-07-04 03:55:55,857 | INFO | features.sentiment | Sentiment scored: ISRG 2026-07-01 | score=0.288 | n=5
2026-07-04 03:55:55,953 | INFO | features.sentiment | Sentiment scored: ISRG 2026-07-02 | score=-0.187 | n=2
2026-07-04 03:55:56,148 | INFO | features.sentiment | Sentiment scored: ISRG 2026-07-03 | score=-0.322 | n=3
2026-07-04 03:55:56,183 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-03 | score=-0.429 | n=2
2026-07-04 03:55:56,265 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-07 | score=0.000 | n=1
2026-07-04 03:55:56,283 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-08 | score=-0.945 | n=1
2026-07-04 03:55:56,442 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-11 | score=0.407 | n=2
2026-07-04 03:55:56,460 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-12 | score=-0.892 | n=1
2026-07-04 03:55:57,443 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-15 | score=0.000 | n=1
2026-07-04 03:55:57,462 | INFO | features.sentiment | Sentiment scored: ITW 2026-06-18 | score=0.000 | n=1
2026-07-04 03:55:57,480 | INFO | features.sentiment | Sentiment scored: ITW 2026-07-03 | score=-0.848 | n=1
2026-07-04 03:55:57,646 | INFO | features.sentiment | Sentiment scored: JNJ 2026-07-02 | score=-0.106 | n=6
2026-07-04 03:55:57,774 | INFO | features.sentiment | Sentiment scored: JNJ 2026-07-03 | score=0.000 | n=4
2026-07-04 03:55:57,873 | INFO | features.sentiment | Sentiment scored: JPM 2026-07-02 | score=-0.833 | n=2
2026-07-04 03:55:58,274 | INFO | features.sentiment | Sentiment scored: JPM 2026-07-03 | score=0.112 | n=8
2026-07-04 03:55:58,294 | INFO | features.sentiment | Sentiment scored: KO 2026-07-02 | score=0.000 | n=1
2026-07-04 03:55:58,681 | INFO | features.sentiment | Sentiment scored: KO 2026-07-03 | score=0.105 | n=9
2026-07-04 03:55:58,762 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-15 | score=0.821 | n=1
2026-07-04 03:55:58,882 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-16 | score=0.036 | n=3
2026-07-04 03:55:58,964 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-25 | score=0.000 | n=1
2026-07-04 03:55:59,047 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-28 | score=0.935 | n=1
2026-07-04 03:55:59,065 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-29 | score=0.000 | n=1
2026-07-04 03:55:59,083 | INFO | features.sentiment | Sentiment scored: LIN 2026-06-30 | score=0.000 | n=1
2026-07-04 03:55:59,101 | INFO | features.sentiment | Sentiment scored: LIN 2026-07-01 | score=0.000 | n=1
2026-07-04 03:55:59,119 | INFO | features.sentiment | Sentiment scored: LIN 2026-07-02 | score=0.492 | n=1
2026-07-04 03:55:59,350 | INFO | features.sentiment | Sentiment scored: MA 2026-07-02 | score=0.161 | n=5
2026-07-04 03:55:59,508 | INFO | features.sentiment | Sentiment scored: MA 2026-07-03 | score=-0.072 | n=5
2026-07-04 03:55:59,670 | INFO | features.sentiment | Sentiment scored: MCD 2026-07-02 | score=0.287 | n=5
2026-07-04 03:55:59,947 | INFO | features.sentiment | Sentiment scored: MCD 2026-07-03 | score=0.010 | n=5
2026-07-04 03:56:00,052 | INFO | features.sentiment | Sentiment scored: MCK 2026-06-25 | score=0.000 | n=1
2026-07-04 03:56:00,113 | INFO | features.sentiment | Sentiment scored: MCK 2026-06-29 | score=-0.203 | n=3
2026-07-04 03:56:00,133 | INFO | features.sentiment | Sentiment scored: MCK 2026-06-30 | score=0.867 | n=1
2026-07-04 03:56:00,258 | INFO | features.sentiment | Sentiment scored: MCK 2026-07-01 | score=0.318 | n=2
2026-07-04 03:56:00,297 | INFO | features.sentiment | Sentiment scored: MCK 2026-07-02 | score=0.441 | n=2
2026-07-04 03:56:00,396 | INFO | features.sentiment | Sentiment scored: MCK 2026-07-03 | score=0.000 | n=1
2026-07-04 03:56:00,419 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-26 | score=0.000 | n=1
2026-07-04 03:56:00,518 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-28 | score=0.000 | n=1
2026-07-04 03:56:00,565 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-29 | score=0.471 | n=2
2026-07-04 03:56:00,914 | INFO | features.sentiment | Sentiment scored: MCO 2026-06-30 | score=0.000 | n=4
2026-07-04 03:56:01,003 | INFO | features.sentiment | Sentiment scored: MCO 2026-07-01 | score=0.000 | n=1
2026-07-04 03:56:01,021 | INFO | features.sentiment | Sentiment scored: MCO 2026-07-03 | score=0.000 | n=1
2026-07-04 03:56:01,140 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-17 | score=-0.005 | n=3
2026-07-04 03:56:01,246 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-18 | score=0.249 | n=2
2026-07-04 03:56:01,264 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-23 | score=0.000 | n=1
2026-07-04 03:56:01,344 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-06-24 | score=0.000 | n=1
2026-07-04 03:56:01,362 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-07-01 | score=0.811 | n=1
2026-07-04 03:56:01,397 | INFO | features.sentiment | Sentiment scored: MDLZ 2026-07-02 | score=-0.458 | n=2
2026-07-04 03:56:01,891 | INFO | features.sentiment | Sentiment scored: META 2026-07-03 | score=0.173 | n=10
2026-07-04 03:56:02,042 | INFO | features.sentiment | Sentiment scored: MMC 2026-01-29 | score=0.688 | n=5
2026-07-04 03:56:02,060 | INFO | features.sentiment | Sentiment scored: MMC 2026-01-30 | score=-0.558 | n=1
2026-07-04 03:56:02,077 | INFO | features.sentiment | Sentiment scored: MMC 2026-02-01 | score=0.000 | n=1
2026-07-04 03:56:02,095 | INFO | features.sentiment | Sentiment scored: MMC 2026-02-02 | score=0.000 | n=1
2026-07-04 03:56:02,175 | INFO | features.sentiment | Sentiment scored: MMC 2026-04-16 | score=0.000 | n=1
2026-07-04 03:56:02,196 | INFO | features.sentiment | Sentiment scored: MMC 2026-06-04 | score=-0.917 | n=1
2026-07-04 03:56:02,432 | INFO | features.sentiment | Sentiment scored: MO 2026-07-01 | score=0.271 | n=4
2026-07-04 03:56:02,790 | INFO | features.sentiment | Sentiment scored: MO 2026-07-02 | score=0.116 | n=5
2026-07-04 03:56:02,809 | INFO | features.sentiment | Sentiment scored: MO 2026-07-03 | score=0.000 | n=1
2026-07-04 03:56:02,922 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-01 | score=-0.073 | n=3
2026-07-04 03:56:03,135 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-02 | score=-0.120 | n=5
2026-07-04 03:56:03,174 | INFO | features.sentiment | Sentiment scored: MRK 2026-07-03 | score=0.000 | n=2
2026-07-04 03:56:03,245 | INFO | features.sentiment | Sentiment scored: MS 2026-07-02 | score=-0.247 | n=4
2026-07-04 03:56:03,441 | INFO | features.sentiment | Sentiment scored: MS 2026-07-03 | score=-0.111 | n=6
2026-07-04 03:56:03,976 | INFO | features.sentiment | Sentiment scored: MSFT 2026-07-03 | score=-0.314 | n=10
2026-07-04 03:56:04,079 | INFO | features.sentiment | Sentiment scored: NEE 2026-07-02 | score=0.150 | n=6
2026-07-04 03:56:04,210 | INFO | features.sentiment | Sentiment scored: NEE 2026-07-03 | score=0.209 | n=4
2026-07-04 03:56:04,307 | INFO | features.sentiment | Sentiment scored: NFLX 2026-07-02 | score=0.053 | n=2
2026-07-04 03:56:04,654 | INFO | features.sentiment | Sentiment scored: NFLX 2026-07-03 | score=-0.005 | n=8
2026-07-04 03:56:04,674 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-01 | score=0.000 | n=1
2026-07-04 03:56:05,175 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-02 | score=0.335 | n=8
2026-07-04 03:56:05,193 | INFO | features.sentiment | Sentiment scored: NOC 2026-07-03 | score=0.000 | n=1
2026-07-04 03:56:05,211 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-11 | score=0.000 | n=1
2026-07-04 03:56:05,227 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-13 | score=-0.951 | n=1
2026-07-04 03:56:05,245 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-15 | score=0.000 | n=1
2026-07-04 03:56:05,327 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-19 | score=0.000 | n=1
2026-07-04 03:56:05,380 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-24 | score=0.119 | n=3
2026-07-04 03:56:05,397 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-25 | score=0.818 | n=1
2026-07-04 03:56:05,478 | INFO | features.sentiment | Sentiment scored: NSC 2026-06-30 | score=0.000 | n=1
2026-07-04 03:56:05,497 | INFO | features.sentiment | Sentiment scored: NSC 2026-07-01 | score=-0.966 | n=1
2026-07-04 03:56:05,514 | INFO | features.sentiment | Sentiment scored: NVDA 2026-07-02 | score=0.931 | n=1
2026-07-04 03:56:06,049 | INFO | features.sentiment | Sentiment scored: NVDA 2026-07-03 | score=0.081 | n=9
2026-07-04 03:56:06,491 | INFO | features.sentiment | Sentiment scored: ORCL 2026-07-03 | score=-0.188 | n=10
2026-07-04 03:56:06,778 | INFO | features.sentiment | Sentiment scored: PEP 2026-07-02 | score=-0.153 | n=6
2026-07-04 03:56:06,971 | INFO | features.sentiment | Sentiment scored: PEP 2026-07-03 | score=-0.102 | n=4
2026-07-04 03:56:07,102 | INFO | features.sentiment | Sentiment scored: PG 2026-07-01 | score=-0.447 | n=4
2026-07-04 03:56:07,369 | INFO | features.sentiment | Sentiment scored: PG 2026-07-02 | score=0.000 | n=3
2026-07-04 03:56:07,522 | INFO | features.sentiment | Sentiment scored: PG 2026-07-03 | score=0.000 | n=3
2026-07-04 03:56:07,573 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-24 | score=0.446 | n=2
2026-07-04 03:56:07,624 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-25 | score=0.422 | n=2
2026-07-04 03:56:07,752 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-26 | score=0.000 | n=2
2026-07-04 03:56:07,791 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-29 | score=0.882 | n=2
2026-07-04 03:56:07,810 | INFO | features.sentiment | Sentiment scored: PLD 2026-06-30 | score=0.000 | n=1
2026-07-04 03:56:07,829 | INFO | features.sentiment | Sentiment scored: PLD 2026-07-02 | score=0.000 | n=1
2026-07-04 03:56:07,849 | INFO | features.sentiment | Sentiment scored: PM 2026-06-29 | score=0.000 | n=1
2026-07-04 03:56:08,052 | INFO | features.sentiment | Sentiment scored: PM 2026-06-30 | score=-0.102 | n=5
2026-07-04 03:56:08,082 | INFO | features.sentiment | Sentiment scored: PM 2026-07-01 | score=0.546 | n=1
2026-07-04 03:56:08,142 | INFO | features.sentiment | Sentiment scored: PM 2026-07-02 | score=0.654 | n=2
2026-07-04 03:56:08,178 | INFO | features.sentiment | Sentiment scored: PM 2026-07-03 | score=0.919 | n=1
2026-07-04 03:56:08,267 | INFO | features.sentiment | Sentiment scored: PNC 2026-06-26 | score=0.564 | n=3
2026-07-04 03:56:08,485 | INFO | features.sentiment | Sentiment scored: PNC 2026-06-30 | score=0.000 | n=3
2026-07-04 03:56:08,522 | INFO | features.sentiment | Sentiment scored: PNC 2026-07-01 | score=0.306 | n=2
2026-07-04 03:56:08,561 | INFO | features.sentiment | Sentiment scored: PNC 2026-07-02 | score=0.000 | n=2
2026-07-04 03:56:08,580 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-09 | score=0.000 | n=1
2026-07-04 03:56:08,597 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-11 | score=-0.783 | n=1
2026-07-04 03:56:08,671 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-15 | score=-0.203 | n=4
2026-07-04 03:56:08,691 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-23 | score=0.000 | n=1
2026-07-04 03:56:08,710 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-24 | score=0.000 | n=1
2026-07-04 03:56:08,729 | INFO | features.sentiment | Sentiment scored: PSA 2026-06-26 | score=0.948 | n=1
2026-07-04 03:56:08,749 | INFO | features.sentiment | Sentiment scored: PSA 2026-07-01 | score=0.863 | n=1
2026-07-04 03:56:08,788 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-25 | score=0.000 | n=2
2026-07-04 03:56:08,811 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-26 | score=0.000 | n=1
2026-07-04 03:56:09,054 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-28 | score=0.000 | n=3
2026-07-04 03:56:09,203 | INFO | features.sentiment | Sentiment scored: REGN 2026-06-30 | score=0.136 | n=4
2026-07-04 03:56:09,392 | INFO | features.sentiment | Sentiment scored: RTX 2026-07-02 | score=0.225 | n=3
2026-07-04 03:56:09,571 | INFO | features.sentiment | Sentiment scored: RTX 2026-07-03 | score=0.116 | n=7
2026-07-04 03:56:09,651 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-28 | score=0.000 | n=1
2026-07-04 03:56:09,670 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-29 | score=-0.568 | n=1
2026-07-04 03:56:09,769 | INFO | features.sentiment | Sentiment scored: SLB 2026-06-30 | score=-0.469 | n=2
2026-07-04 03:56:09,787 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-01 | score=0.000 | n=1
2026-07-04 03:56:09,919 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-02 | score=0.018 | n=4
2026-07-04 03:56:09,937 | INFO | features.sentiment | Sentiment scored: SLB 2026-07-03 | score=0.943 | n=1
2026-07-04 03:56:10,055 | INFO | features.sentiment | Sentiment scored: SO 2026-06-24 | score=0.000 | n=3
2026-07-04 03:56:10,134 | INFO | features.sentiment | Sentiment scored: SO 2026-06-25 | score=0.944 | n=1
2026-07-04 03:56:10,170 | INFO | features.sentiment | Sentiment scored: SO 2026-06-26 | score=0.339 | n=2
2026-07-04 03:56:10,188 | INFO | features.sentiment | Sentiment scored: SO 2026-06-28 | score=0.000 | n=1
2026-07-04 03:56:10,206 | INFO | features.sentiment | Sentiment scored: SO 2026-06-30 | score=0.000 | n=1
2026-07-04 03:56:10,286 | INFO | features.sentiment | Sentiment scored: SO 2026-07-02 | score=0.000 | n=1
2026-07-04 03:56:10,304 | INFO | features.sentiment | Sentiment scored: SO 2026-07-03 | score=0.837 | n=1
2026-07-04 03:56:10,427 | INFO | features.sentiment | Sentiment scored: SPGI 2026-06-29 | score=0.265 | n=3
2026-07-04 03:56:10,446 | INFO | features.sentiment | Sentiment scored: SPGI 2026-06-30 | score=0.937 | n=1
2026-07-04 03:56:10,565 | INFO | features.sentiment | Sentiment scored: SPGI 2026-07-01 | score=-0.135 | n=5
2026-07-04 03:56:10,597 | INFO | features.sentiment | Sentiment scored: SPGI 2026-07-02 | score=0.000 | n=1
2026-07-04 03:56:10,790 | INFO | features.sentiment | Sentiment scored: SPY 2026-07-02 | score=-0.316 | n=5
2026-07-04 03:56:11,113 | INFO | features.sentiment | Sentiment scored: SPY 2026-07-03 | score=-0.192 | n=5
2026-07-04 03:56:11,212 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-25 | score=0.000 | n=1
2026-07-04 03:56:11,234 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-26 | score=0.953 | n=1
2026-07-04 03:56:11,252 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-28 | score=0.000 | n=1
2026-07-04 03:56:11,287 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-29 | score=0.402 | n=2
2026-07-04 03:56:11,322 | INFO | features.sentiment | Sentiment scored: SYK 2026-06-30 | score=0.929 | n=2
2026-07-04 03:56:11,340 | INFO | features.sentiment | Sentiment scored: SYK 2026-07-01 | score=0.828 | n=1
2026-07-04 03:56:11,455 | INFO | features.sentiment | Sentiment scored: SYK 2026-07-02 | score=-0.267 | n=2
2026-07-04 03:56:11,560 | INFO | features.sentiment | Sentiment scored: T 2026-07-02 | score=-0.187 | n=5
2026-07-04 03:56:11,973 | INFO | features.sentiment | Sentiment scored: T 2026-07-03 | score=0.178 | n=5
2026-07-04 03:56:12,228 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-01 | score=0.485 | n=3
2026-07-04 03:56:12,366 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-02 | score=0.225 | n=4
2026-07-04 03:56:12,483 | INFO | features.sentiment | Sentiment scored: TFC 2026-07-03 | score=0.296 | n=3
2026-07-04 03:56:12,586 | INFO | features.sentiment | Sentiment scored: TGT 2026-07-02 | score=0.145 | n=6
2026-07-04 03:56:12,721 | INFO | features.sentiment | Sentiment scored: TGT 2026-07-03 | score=-0.215 | n=4
2026-07-04 03:56:12,739 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-24 | score=0.000 | n=1
2026-07-04 03:56:13,000 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-25 | score=0.000 | n=3
2026-07-04 03:56:13,089 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-26 | score=0.000 | n=1
2026-07-04 03:56:13,198 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-28 | score=0.419 | n=2
2026-07-04 03:56:13,218 | INFO | features.sentiment | Sentiment scored: TMO 2026-06-30 | score=0.000 | n=1
2026-07-04 03:56:13,325 | INFO | features.sentiment | Sentiment scored: TMO 2026-07-03 | score=0.404 | n=2
2026-07-04 03:56:14,620 | INFO | features.sentiment | Sentiment scored: TSLA 2026-07-03 | score=-0.020 | n=10
2026-07-04 03:56:14,702 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-27 | score=0.000 | n=1
2026-07-04 03:56:14,720 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-29 | score=0.649 | n=1
2026-07-04 03:56:14,985 | INFO | features.sentiment | Sentiment scored: TXN 2026-06-30 | score=-0.009 | n=4
2026-07-04 03:56:15,004 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-01 | score=0.000 | n=1
2026-07-04 03:56:15,102 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-02 | score=0.000 | n=2
2026-07-04 03:56:15,190 | INFO | features.sentiment | Sentiment scored: TXN 2026-07-03 | score=0.000 | n=1
2026-07-04 03:56:16,122 | INFO | features.sentiment | Sentiment scored: UNH 2026-07-02 | score=-0.039 | n=7
2026-07-04 03:56:16,240 | INFO | features.sentiment | Sentiment scored: UNH 2026-07-03 | score=0.056 | n=3
2026-07-04 03:56:16,328 | INFO | features.sentiment | Sentiment scored: USB 2026-06-28 | score=0.000 | n=1
2026-07-04 03:56:16,348 | INFO | features.sentiment | Sentiment scored: USB 2026-06-29 | score=0.804 | n=1
2026-07-04 03:56:16,492 | INFO | features.sentiment | Sentiment scored: USB 2026-06-30 | score=0.577 | n=3
2026-07-04 03:56:16,592 | INFO | features.sentiment | Sentiment scored: USB 2026-07-01 | score=0.471 | n=2
2026-07-04 03:56:16,643 | INFO | features.sentiment | Sentiment scored: USB 2026-07-03 | score=0.230 | n=3
2026-07-04 03:56:16,787 | INFO | features.sentiment | Sentiment scored: V 2026-07-02 | score=0.047 | n=5
2026-07-04 03:56:16,936 | INFO | features.sentiment | Sentiment scored: V 2026-07-03 | score=0.038 | n=5
2026-07-04 03:56:17,018 | INFO | features.sentiment | Sentiment scored: VRTX 2026-06-27 | score=0.000 | n=1
2026-07-04 03:56:17,097 | INFO | features.sentiment | Sentiment scored: VRTX 2026-06-30 | score=0.000 | n=1
2026-07-04 03:56:17,221 | INFO | features.sentiment | Sentiment scored: VRTX 2026-07-01 | score=0.184 | n=3
